
 Build configuration host Complier: sizeof(t_ve) = 4 

 Build configuration libidrs: sizeof(t_ve) = 4 

 manual IDRS driver, running Matrix size 5000 

  tolerance 0.000100 

 *** unimplemented *** 
  Matrixsize 5000 too big for dump
 this is debugmode 0 
  Number of multiprocessors:                     30
  Number of multiprocessors:                     30
  Number of multiprocessors:                     30
  Number of multiprocessors:                     30

 using N = 5000 (full vector size )
 using 182020 bytes in Host   memory
 using 306116 bytes in Device memory  Number of multiprocessors:                     30
  Number of multiprocessors:                     30
  Number of multiprocessors:                     30
  Number of multiprocessors:                     30

 additional using 2368288 bytes in Device memory
 --------------------------------------------------------- 

 ---------------         Result           ---------------- 

 --------------------------------------------------------- 


 ***X***X (m,x[n]) follows ***X***X
1	0.500000
2	0.484774
3	0.469571
4	0.454413
5	0.439311
6	0.424275
7	0.409318
8	0.394461
9	0.379725
10	0.365130
11	0.350687
12	0.336389
13	0.322236
14	0.308238
15	0.294415
16	0.280791
17	0.267380
18	0.254185
19	0.241215
20	0.228497
21	0.216056
22	0.203926
23	0.192135
24	0.180696
25	0.169615
26	0.158908
27	0.148594
28	0.138696
29	0.129233
30	0.120213
31	0.111642
32	0.103524
33	0.095866
34	0.088679
35	0.081966
36	0.075719
37	0.069926
38	0.064569
39	0.059634
40	0.055117
41	0.051010
42	0.047301
43	0.043974
44	0.041019
45	0.038426
46	0.036194
47	0.034325
48	0.032806
49	0.031624
50	0.030760
51	0.030201
52	0.029933
53	0.029939
54	0.030195
55	0.030677
56	0.031355
57	0.032207
58	0.033207
59	0.034332
60	0.035547
61	0.036820
62	0.038124
63	0.039437
64	0.040743
65	0.042027
66	0.043268
67	0.044444
68	0.045548
69	0.046576
70	0.047528
71	0.048405
72	0.049202
73	0.049910
74	0.050523
75	0.051043
76	0.051474
77	0.051824
78	0.052100
79	0.052304
80	0.052440
81	0.052513
82	0.052528
83	0.052500
84	0.052441
85	0.052351
86	0.052226
87	0.052064
88	0.051861
89	0.051619
90	0.051345
91	0.051039
92	0.050696
93	0.050302
94	0.049851
95	0.049343
96	0.048776
97	0.048144
98	0.047436
99	0.046632
100	0.045717
101	0.044690
102	0.043564
103	0.042345
104	0.041040
105	0.039651
106	0.038188
107	0.036662
108	0.035089
109	0.033489
110	0.031864
111	0.030215
112	0.028536
113	0.026830
114	0.025101
115	0.023355
116	0.021599
117	0.019827
118	0.018037
119	0.016231
120	0.014419
121	0.012606
122	0.010791
123	0.008965
124	0.007124
125	0.005266
126	0.003395
127	0.001522
128	-0.000345
129	-0.002197
130	-0.004029
131	-0.005831
132	-0.007588
133	-0.009276
134	-0.010868
135	-0.012347
136	-0.013709
137	-0.014952
138	-0.016070
139	-0.017045
140	-0.017864
141	-0.018519
142	-0.019016
143	-0.019363
144	-0.019563
145	-0.019612
146	-0.019498
147	-0.019217
148	-0.018776
149	-0.018192
150	-0.017475
151	-0.016622
152	-0.015625
153	-0.014484
154	-0.013212
155	-0.011832
156	-0.010361
157	-0.008802
158	-0.007148
159	-0.005402
160	-0.003581
161	-0.001708
162	0.000195
163	0.002120
164	0.004070
165	0.006044
166	0.008031
167	0.010004
168	0.011943
169	0.013841
170	0.015705
171	0.017534
172	0.019314
173	0.021025
174	0.022660
175	0.024224
176	0.025735
177	0.027207
178	0.028636
179	0.030015
180	0.031345
181	0.032635
182	0.033901
183	0.035153
184	0.036383
185	0.037576
186	0.038720
187	0.039818
188	0.040875
189	0.041897
190	0.042876
191	0.043793
192	0.044638
193	0.045414
194	0.046119
195	0.046751
196	0.047300
197	0.047744
198	0.048068
199	0.048280
200	0.048388
201	0.048395
202	0.048297
203	0.048090
204	0.047773
205	0.047358
206	0.046863
207	0.046304
208	0.045677
209	0.044980
210	0.044211
211	0.043381
212	0.042508
213	0.041600
214	0.040654
215	0.039664
216	0.038628
217	0.037555
218	0.036463
219	0.035354
220	0.034211
221	0.033022
222	0.031777
223	0.030475
224	0.029124
225	0.027727
226	0.026271
227	0.024738
228	0.023125
229	0.021446
230	0.019729
231	0.017990
232	0.016237
233	0.014470
234	0.012694
235	0.010934
236	0.009221
237	0.007577
238	0.006009
239	0.004522
240	0.003126
241	0.001841
242	0.000695
243	-0.000294
244	-0.001122
245	-0.001795
246	-0.002315
247	-0.002679
248	-0.002876
249	-0.002903
250	-0.002774
251	-0.002508
252	-0.002122
253	-0.001625
254	-0.001012
255	-0.000283
256	0.000548
257	0.001463
258	0.002440
259	0.003469
260	0.004547
261	0.005671
262	0.006827
263	0.007999
264	0.009170
265	0.010335
266	0.011492
267	0.012645
268	0.013783
269	0.014892
270	0.015968
271	0.017016
272	0.018041
273	0.019049
274	0.020039
275	0.021003
276	0.021940
277	0.022866
278	0.023785
279	0.024696
280	0.025592
281	0.026461
282	0.027293
283	0.028094
284	0.028862
285	0.029586
286	0.030253
287	0.030850
288	0.031376
289	0.031838
290	0.032243
291	0.032590
292	0.032866
293	0.033063
294	0.033175
295	0.033207
296	0.033168
297	0.033059
298	0.032876
299	0.032611
300	0.032263
301	0.031845
302	0.031369
303	0.030845
304	0.030275
305	0.029661
306	0.029001
307	0.028298
308	0.027558
309	0.026785
310	0.025979
311	0.025147
312	0.024295
313	0.023423
314	0.022536
315	0.021638
316	0.020736
317	0.019835
318	0.018941
319	0.018047
320	0.017145
321	0.016228
322	0.015295
323	0.014347
324	0.013384
325	0.012401
326	0.011385
327	0.010331
328	0.009240
329	0.008117
330	0.006969
331	0.005793
332	0.004580
333	0.003324
334	0.002030
335	0.000713
336	-0.000613
337	-0.001937
338	-0.003257
339	-0.004569
340	-0.005864
341	-0.007125
342	-0.008333
343	-0.009477
344	-0.010558
345	-0.011576
346	-0.012528
347	-0.013408
348	-0.014208
349	-0.014929
350	-0.015584
351	-0.016188
352	-0.016745
353	-0.017255
354	-0.017718
355	-0.018144
356	-0.018553
357	-0.018958
358	-0.019360
359	-0.019749
360	-0.020118
361	-0.020469
362	-0.020811
363	-0.021150
364	-0.021483
365	-0.021800
366	-0.022090
367	-0.022355
368	-0.022601
369	-0.022839
370	-0.023064
371	-0.023262
372	-0.023424
373	-0.023554
374	-0.023667
375	-0.023777
376	-0.023888
377	-0.023990
378	-0.024081
379	-0.024169
380	-0.024273
381	-0.024407
382	-0.024571
383	-0.024752
384	-0.024938
385	-0.025126
386	-0.025324
387	-0.025537
388	-0.025765
389	-0.026001
390	-0.026236
391	-0.026470
392	-0.026715
393	-0.026979
394	-0.027267
395	-0.027573
396	-0.027893
397	-0.028228
398	-0.028586
399	-0.028975
400	-0.029393
401	-0.029834
402	-0.030289
403	-0.030755
404	-0.031237
405	-0.031739
406	-0.032256
407	-0.032774
408	-0.033276
409	-0.033754
410	-0.034208
411	-0.034639
412	-0.035038
413	-0.035389
414	-0.035677
415	-0.035899
416	-0.036058
417	-0.036159
418	-0.036199
419	-0.036169
420	-0.036064
421	-0.035893
422	-0.035669
423	-0.035403
424	-0.035100
425	-0.034760
426	-0.034384
427	-0.033984
428	-0.033579
429	-0.033181
430	-0.032792
431	-0.032417
432	-0.032061
433	-0.031734
434	-0.031448
435	-0.031208
436	-0.031009
437	-0.030842
438	-0.030703
439	-0.030595
440	-0.030517
441	-0.030461
442	-0.030414
443	-0.030357
444	-0.030278
445	-0.030185
446	-0.030082
447	-0.029964
448	-0.029815
449	-0.029613
450	-0.029346
451	-0.029016
452	-0.028634
453	-0.028201
454	-0.027703
455	-0.027121
456	-0.026443
457	-0.025678
458	-0.024846
459	-0.023957
460	-0.023011
461	-0.021990
462	-0.020881
463	-0.019692
464	-0.018438
465	-0.017132
466	-0.015770
467	-0.014337
468	-0.012817
469	-0.011209
470	-0.009523
471	-0.007772
472	-0.005954
473	-0.004056
474	-0.002064
475	0.000026
476	0.002202
477	0.004454
478	0.006783
479	0.009194
480	0.011687
481	0.014258
482	0.016892
483	0.019577
484	0.022308
485	0.025079
486	0.027876
487	0.030681
488	0.033477
489	0.036246
490	0.038981
491	0.041678
492	0.044322
493	0.046894
494	0.049375
495	0.051759
496	0.054054
497	0.056267
498	0.058393
499	0.060419
500	0.062331
501	0.064129
502	0.065824
503	0.067429
504	0.068941
505	0.070351
506	0.071648
507	0.072831
508	0.073911
509	0.074905
510	0.075827
511	0.076672
512	0.077423
513	0.078070
514	0.078621
515	0.079087
516	0.079477
517	0.079789
518	0.080000
519	0.080096
520	0.080082
521	0.079979
522	0.079803
523	0.079561
524	0.079250
525	0.078862
526	0.078396
527	0.077869
528	0.077295
529	0.076681
530	0.076017
531	0.075288
532	0.074490
533	0.073633
534	0.072736
535	0.071808
536	0.070845
537	0.069844
538	0.068803
539	0.067735
540	0.066651
541	0.065560
542	0.064462
543	0.063347
544	0.062214
545	0.061072
546	0.059936
547	0.058814
548	0.057707
549	0.056610
550	0.055527
551	0.054476
552	0.053469
553	0.052510
554	0.051594
555	0.050712
556	0.049863
557	0.049057
558	0.048301
559	0.047590
560	0.046916
561	0.046273
562	0.045663
563	0.045095
564	0.044579
565	0.044118
566	0.043708
567	0.043343
568	0.043023
569	0.042757
570	0.042549
571	0.042393
572	0.042279
573	0.042197
574	0.042145
575	0.042133
576	0.042167
577	0.042245
578	0.042358
579	0.042503
580	0.042681
