
 Build configuration host Complier: sizeof(t_ve) = 4 

 Build configuration libidrs: sizeof(t_ve) = 4 

 manual IDRS driver, running Matrix size 300 

  tolerance 0.000010 

 *** unimplemented *** 
  Matrixsize 300 too big for dump
 this is debugmode 0 
  Number of multiprocessors:                     30
  Number of multiprocessors:                     30
  Number of multiprocessors:                     30
  Number of multiprocessors:                     30

 using N = 300 (full vector size )
 using 12820 bytes in Host   memory
 using 24116 bytes in Device memory  Number of multiprocessors:                     30
  Number of multiprocessors:                     30
  Number of multiprocessors:                     30
  Number of multiprocessors:                     30

 additional using 149888 bytes in Device memory
 --------------------------------------------------------- 

 ---------------         Result           ---------------- 

 --------------------------------------------------------- 


 ***X***X (m,x[n]) follows ***X***X
1	0.500000
2	0.493818
3	0.487647
4	0.481460
5	0.475305
6	0.469070
7	0.462881
8	0.456703
9	0.450501
10	0.444376
11	0.438214
12	0.432183
13	0.425926
14	0.419786
15	0.413515
16	0.407277
17	0.401344
18	0.395003
19	0.388939
20	0.382852
21	0.376617
22	0.370177
23	0.363848
24	0.357298
25	0.350887
26	0.344215
27	0.337266
28	0.330445
29	0.323428
30	0.316633
31	0.310346
32	0.304263
33	0.298880
34	0.292905
35	0.287214
36	0.281315
37	0.275655
38	0.270002
39	0.264724
40	0.259113
41	0.253629
42	0.248503
43	0.243553
44	0.238289
45	0.232866
46	0.227623
47	0.222653
48	0.217590
49	0.212923
50	0.208310
51	0.204230
52	0.200237
53	0.196251
54	0.192066
55	0.188136
56	0.183682
57	0.179219
58	0.173889
59	0.168678
60	0.163432
61	0.158145
62	0.153072
63	0.147230
64	0.141540
65	0.135790
66	0.129874
67	0.123898
68	0.118280
69	0.112014
70	0.106019
71	0.100425
72	0.095194
73	0.090219
74	0.085007
75	0.079532
76	0.073816
77	0.068510
78	0.063828
79	0.059080
80	0.054171
81	0.049952
82	0.045028
83	0.039032
84	0.031747
85	0.024385
86	0.017238
87	0.010303
88	0.004676
89	-0.000783
90	-0.005591
91	-0.010408
92	-0.014907
93	-0.019414
94	-0.024005
95	-0.029013
96	-0.033738
97	-0.038596
98	-0.042295
99	-0.046158
100	-0.050367
101	-0.053778
102	-0.057377
103	-0.060763
104	-0.064116
105	-0.066994
106	-0.070788
107	-0.074799
108	-0.078155
109	-0.082159
110	-0.085248
111	-0.088153
112	-0.090555
113	-0.092390
114	-0.094707
115	-0.097492
116	-0.099937
117	-0.102453
118	-0.105023
119	-0.107162
120	-0.109544
121	-0.111661
122	-0.114298
123	-0.115926
124	-0.118203
125	-0.120551
126	-0.123062
127	-0.125899
128	-0.129018
129	-0.131879
130	-0.134664
131	-0.137021
132	-0.139438
133	-0.142123
134	-0.144808
135	-0.147501
136	-0.150282
137	-0.153350
138	-0.156221
139	-0.159037
140	-0.162035
141	-0.164997
142	-0.167908
143	-0.170756
144	-0.173654
145	-0.176456
146	-0.179300
147	-0.181944
148	-0.184741
149	-0.187581
150	-0.190393
151	-0.193201
152	-0.195996
153	-0.198804
154	-0.201610
155	-0.204379
156	-0.207122
157	-0.209932
158	-0.212693
159	-0.215556
160	-0.218330
161	-0.220993
162	-0.223633
163	-0.226332
164	-0.229162
165	-0.232046
166	-0.234776
167	-0.237493
168	-0.240312
169	-0.243422
170	-0.246277
171	-0.249110
172	-0.252056
173	-0.255075
174	-0.257729
175	-0.260441
176	-0.262781
177	-0.265084
178	-0.267836
179	-0.270038
180	-0.272201
181	-0.274310
182	-0.276185
183	-0.277591
184	-0.279937
185	-0.281873
186	-0.283516
187	-0.285036
188	-0.286801
189	-0.288407
190	-0.289890
191	-0.291618
192	-0.293814
193	-0.296235
194	-0.299297
195	-0.301636
196	-0.304647
197	-0.307623
198	-0.310500
199	-0.313588
200	-0.315962
201	-0.319164
202	-0.322080
203	-0.324125
204	-0.325487
205	-0.327076
